price,city,locality_tier,area_sqft,bhk,bathrooms,floor,total_floors,parking,lift,east_facing,furnishing,property_age
16446307,Chennai,Premium,1478,3,2,2,2,1,0,0,Semi-Furnished,7
6082616,Ahmedabad,Budget,1748,4,4,0,3,0,0,0,Semi-Furnished,7
3983863,Pune,Mid,381,1,1,24,24,1,1,0,Fully Furnished,10
39299378,Mumbai,Premium,1395,3,2,3,12,1,0,0,Semi-Furnished,9
3739205,Ahmedabad,Budget,931,2,1,3,6,1,1,0,Fully Furnished,15
34945754,Mumbai,Mid,1598,3,3,8,9,1,1,1,Fully Furnished,12
12752564,Hyderabad,Premium,1124,2,2,8,16,1,1,0,Unfurnished,5
24760972,Mumbai,Mid,1061,2,2,15,16,1,0,0,Fully Furnished,9
6652776,Mumbai,Budget,575,1,1,0,5,1,1,0,Unfurnished,12
12077445,Bangalore,Budget,1578,3,2,2,7,1,1,1,Fully Furnished,7
5522767,Delhi,Budget,700,2,1,1,9,0,1,0,Unfurnished,14
6520081,Bangalore,Budget,1001,2,2,0,2,0,0,0,Semi-Furnished,13
10452625,Hyderabad,Premium,784,2,2,6,24,1,1,1,Fully Furnished,7
19330265,Mumbai,Mid,1061,2,2,2,6,0,1,1,Unfurnished,8
21619725,Mumbai,Budget,1748,4,4,2,5,1,1,1,Unfurnished,6
8163507,Hyderabad,Mid,978,2,1,5,20,0,1,1,Semi-Furnished,4
11696810,Bangalore,Mid,1065,2,1,2,2,0,1,1,Semi-Furnished,9
13861510,Pune,Mid,1865,4,3,1,2,0,0,0,Unfurnished,9
12443869,Chennai,Mid,1615,3,3,5,11,0,1,0,Semi-Furnished,7
6701279,Kolkata,Budget,1560,3,3,0,5,0,0,1,Fully Furnished,8
13841952,Pune,Mid,1545,3,3,2,13,1,1,1,Fully Furnished,10
21687637,Bangalore,Mid,2083,4,4,1,2,1,1,1,Semi-Furnished,9
4638874,Chennai,Budget,956,2,1,3,5,0,1,1,Unfurnished,6
30720874,Delhi,Mid,2518,5,4,2,4,1,1,1,Unfurnished,6
38580424,Delhi,Premium,2001,4,4,5,12,1,1,1,Semi-Furnished,14
10969467,Pune,Mid,1498,3,2,1,4,0,0,1,Unfurnished,9
9989207,Bangalore,Budget,1419,3,2,5,6,0,1,0,Semi-Furnished,8
5394684,Kolkata,Budget,1350,3,2,0,15,1,1,0,Semi-Furnished,7
1949075,Kolkata,Budget,459,1,1,19,21,1,1,0,Unfurnished,10
4126986,Kolkata,Budget,952,2,2,4,12,1,1,1,Semi-Furnished,8
15062881,Noida,Mid,2411,5,4,4,6,1,1,1,Unfurnished,4
10380313,Bangalore,Budget,1602,3,2,0,8,1,1,1,Unfurnished,8
7256881,Delhi,Budget,859,2,1,8,11,1,1,0,Unfurnished,6
16117901,Hyderabad,Premium,1479,3,2,8,18,0,1,0,Unfurnished,5
24785212,Bangalore,Premium,1639,3,3,6,19,1,1,0,Semi-Furnished,4
3376392,Hyderabad,Budget,609,1,1,4,22,1,1,1,Semi-Furnished,10
8014273,Pune,Budget,1645,3,2,8,15,1,1,1,Unfurnished,8
7031888,Chennai,Budget,1429,3,3,0,3,0,0,0,Semi-Furnished,8
8109982,Bangalore,Budget,1094,2,2,9,12,1,1,0,Semi-Furnished,6
47171480,Mumbai,Mid,2372,5,5,15,15,1,1,0,Semi-Furnished,13
9271325,Bangalore,Mid,966,2,2,0,18,1,1,1,Unfurnished,11
27865409,Mumbai,Mid,1478,3,3,6,22,1,1,1,Unfurnished,8
6805798,Ahmedabad,Premium,930,2,2,4,7,1,1,0,Unfurnished,5
9141410,Bangalore,Budget,1456,3,2,4,10,0,1,1,Unfurnished,7
19269467,Mumbai,Mid,940,2,1,1,2,1,1,0,Semi-Furnished,7
18262739,Mumbai,Mid,882,2,2,5,8,1,1,1,Semi-Furnished,7
15101222,Chennai,Mid,2102,4,3,6,7,1,1,0,Unfurnished,8
3687777,Chennai,Mid,478,1,1,14,24,0,0,0,Semi-Furnished,7
21842370,Bangalore,Premium,1524,3,2,7,20,1,1,1,Unfurnished,11
29867867,Mumbai,Mid,1519,3,2,0,14,0,1,0,Semi-Furnished,8
34682290,Bangalore,Premium,2506,5,4,1,2,1,1,0,Unfurnished,7
28133125,Delhi,Premium,1511,3,3,2,6,0,1,0,Semi-Furnished,5
2402825,Chennai,Budget,463,1,1,2,11,1,1,1,Unfurnished,6
8235208,Hyderabad,Premium,670,1,1,1,2,0,1,1,Semi-Furnished,21
19904554,Bangalore,Mid,2091,4,4,0,4,1,1,0,Unfurnished,6
26579510,Delhi,Mid,2002,4,3,15,19,1,1,1,Semi-Furnished,4
4517396,Jaipur,Mid,946,2,1,1,3,1,1,1,Unfurnished,4
24131793,Bangalore,Premium,1485,3,2,0,2,1,0,0,Fully Furnished,9
8839239,Chennai,Budget,1550,3,2,4,8,1,0,1,Fully Furnished,7
32558931,Mumbai,Budget,2679,5,4,24,24,1,1,0,Unfurnished,7
19586325,Bangalore,Mid,1835,4,3,10,16,1,1,0,Semi-Furnished,5
51952290,Mumbai,Mid,2579,5,5,17,24,1,1,0,Semi-Furnished,8
10808594,Hyderabad,Budget,2135,4,3,6,12,0,1,1,Unfurnished,5
7352484,Noida,Budget,1821,4,4,0,6,1,1,1,Unfurnished,12
10150241,Bangalore,Mid,978,2,2,7,24,1,1,0,Semi-Furnished,7
58704557,Mumbai,Premium,1872,4,3,0,6,1,1,1,Fully Furnished,4
32076381,Mumbai,Mid,1551,3,2,5,5,1,1,1,Semi-Furnished,9
25516353,Bangalore,Mid,2456,5,4,5,6,1,1,0,Semi-Furnished,10
43094405,Mumbai,Premium,1484,3,3,0,15,1,1,1,Semi-Furnished,10
9617333,Mumbai,Mid,450,1,1,11,21,1,1,0,Semi-Furnished,8
11895049,Pune,Mid,1586,3,3,1,5,0,1,1,Unfurnished,6
14509928,Bangalore,Mid,1527,3,2,0,6,0,1,1,Unfurnished,4
8980859,Delhi,Budget,1027,2,2,6,19,1,1,0,Unfurnished,6
3722421,Ahmedabad,Budget,1019,2,1,1,2,1,1,0,Unfurnished,10
31305795,Mumbai,Mid,1568,3,2,1,13,1,1,0,Semi-Furnished,6
4312564,Noida,Budget,968,2,2,2,6,1,1,0,Semi-Furnished,9
22919057,Delhi,Premium,1204,2,2,0,5,1,0,0,Semi-Furnished,6
3606327,Ahmedabad,Budget,851,2,1,4,6,1,1,0,Fully Furnished,6
19414386,Hyderabad,Premium,1792,4,4,0,6,1,1,0,Unfurnished,9
10830710,Kolkata,Premium,1282,3,3,0,13,0,1,0,Semi-Furnished,11
1426036,Jaipur,Mid,250,1,1,1,22,1,1,1,Unfurnished,10
22894333,Delhi,Mid,1580,3,3,6,7,1,1,0,Fully Furnished,4
6848231,Noida,Budget,1566,3,3,9,15,1,1,0,Semi-Furnished,8
8021249,Bangalore,Mid,644,1,1,11,12,1,1,0,Fully Furnished,11
8967210,Bangalore,Mid,873,2,1,0,5,1,1,1,Semi-Furnished,11
15074149,Bangalore,Mid,1589,3,3,2,8,0,1,0,Unfurnished,10
13944912,Hyderabad,Mid,1506,3,3,9,10,1,1,0,Fully Furnished,9
29009665,Mumbai,Mid,1519,3,3,2,2,0,0,0,Unfurnished,10
9169030,Hyderabad,Mid,1075,2,1,4,5,0,1,0,Semi-Furnished,7
5250212,Hyderabad,Budget,909,2,2,12,24,1,1,1,Semi-Furnished,13
14288643,Pune,Budget,2810,5,4,5,9,0,1,1,Semi-Furnished,10
4930113,Kolkata,Budget,1159,2,1,4,5,1,1,0,Semi-Furnished,9
16119377,Bangalore,Mid,1436,3,2,0,4,1,1,0,Fully Furnished,3
7719436,Delhi,Budget,869,2,1,1,3,1,1,0,Semi-Furnished,7
12823939,Delhi,Mid,989,2,2,2,6,1,1,1,Unfurnished,6
13294068,Delhi,Mid,1021,2,2,0,3,1,1,0,Semi-Furnished,8
23804990,Mumbai,Mid,1127,2,2,0,3,0,1,1,Fully Furnished,11
7283351,Bangalore,Budget,859,2,2,5,5,1,1,0,Fully Furnished,5
9785400,Delhi,Budget,1034,2,2,7,9,1,1,0,Semi-Furnished,9
5062124,Noida,Budget,1316,3,2,1,3,0,1,0,Unfurnished,9
7456768,Hyderabad,Budget,1552,3,2,0,2,1,0,0,Unfurnished,11
4010562,Bangalore,Budget,487,1,1,0,2,1,1,1,Semi-Furnished,3
11833103,Hyderabad,Budget,2232,4,4,1,4,1,1,0,Semi-Furnished,7
15353827,Mumbai,Mid,814,2,2,0,3,0,0,0,Semi-Furnished,14
13687025,Bangalore,Mid,1164,2,2,6,8,0,1,0,Fully Furnished,12
9883921,Chennai,Mid,1295,3,2,6,6,0,0,0,Semi-Furnished,10
22222205,Bangalore,Premium,1340,3,3,4,5,0,1,1,Fully Furnished,5
12597184,Bangalore,Mid,1298,3,2,13,16,0,1,0,Unfurnished,8
5289748,Jaipur,Mid,1030,2,1,2,7,1,1,0,Semi-Furnished,9
10478754,Ahmedabad,Mid,1859,4,4,2,2,1,0,0,Semi-Furnished,7
7719519,Chennai,Budget,1338,3,2,2,4,1,1,0,Fully Furnished,6
5611732,Hyderabad,Budget,1024,2,2,5,24,1,1,0,Semi-Furnished,3
11556845,Chennai,Premium,1054,2,1,8,24,1,1,0,Semi-Furnished,9
26501033,Delhi,Mid,2004,4,3,2,4,1,1,1,Semi-Furnished,9
14284916,Bangalore,Mid,1480,3,2,2,3,1,0,1,Unfurnished,9
26909938,Mumbai,Mid,1219,2,1,5,7,1,1,0,Fully Furnished,8
6781564,Bangalore,Budget,1017,2,1,4,7,1,1,1,Unfurnished,10
9447309,Hyderabad,Mid,1096,2,2,0,6,0,0,0,Fully Furnished,10
22913020,Delhi,Mid,1517,3,2,3,7,1,1,1,Fully Furnished,4
7833430,Noida,Budget,1868,4,4,3,4,1,1,1,Unfurnished,9
3927385,Ahmedabad,Budget,1065,2,2,0,2,1,1,1,Semi-Furnished,12
10147800,Pune,Premium,921,2,1,5,8,1,1,0,Unfurnished,8
10865066,Hyderabad,Budget,1989,4,4,10,23,1,1,0,Semi-Furnished,5
8104695,Ahmedabad,Mid,1536,3,2,3,3,1,1,1,Unfurnished,12
24194509,Mumbai,Mid,1267,3,3,11,11,1,1,1,Unfurnished,7
7130075,Kolkata,Premium,806,2,2,1,6,1,1,0,Semi-Furnished,3
29151476,Mumbai,Mid,1609,3,2,3,4,1,1,0,Unfurnished,3
9457428,Kolkata,Mid,1420,3,3,5,17,1,1,1,Fully Furnished,6
10964950,Delhi,Mid,926,2,2,3,6,0,1,0,Unfurnished,10
13880555,Ahmedabad,Mid,2519,5,5,8,8,0,1,0,Semi-Furnished,13
8532043,Noida,Budget,1953,4,3,4,6,1,1,0,Semi-Furnished,13
27362747,Mumbai,Mid,1550,3,3,0,2,0,0,1,Unfurnished,12
25328114,Bangalore,Premium,1493,3,3,8,9,1,1,1,Fully Furnished,8
5129418,Jaipur,Budget,1523,3,2,2,6,1,1,1,Semi-Furnished,8
15085421,Bangalore,Premium,915,2,2,2,2,0,0,0,Fully Furnished,8
3520494,Ahmedabad,Budget,1023,2,1,4,9,0,1,0,Unfurnished,4
13784716,Hyderabad,Mid,1632,3,3,2,2,0,0,1,Semi-Furnished,6
14892966,Bangalore,Mid,1431,3,3,0,3,1,1,1,Semi-Furnished,7
25488492,Delhi,Mid,2109,4,4,7,13,0,1,0,Unfurnished,4
21643581,Delhi,Premium,993,2,1,0,2,1,0,1,Fully Furnished,10
13195604,Pune,Mid,1588,3,3,5,10,1,1,1,Semi-Furnished,9
25024326,Bangalore,Premium,1515,3,2,17,24,0,0,0,Fully Furnished,8
13365186,Hyderabad,Mid,1495,3,2,0,3,0,1,1,Fully Furnished,10
24468611,Hyderabad,Premium,2041,4,4,5,6,1,0,0,Semi-Furnished,11
20178241,Hyderabad,Mid,2645,5,5,5,8,0,1,0,Unfurnished,7
5771959,Ahmedabad,Mid,1028,2,1,5,6,1,1,0,Semi-Furnished,13
5338870,Jaipur,Mid,1057,2,2,9,9,0,1,0,Semi-Furnished,4
14651353,Bangalore,Premium,955,2,2,2,6,1,0,1,Semi-Furnished,10
13798458,Kolkata,Premium,1688,3,3,1,3,0,0,0,Unfurnished,6
11690273,Pune,Premium,1076,2,2,0,2,1,1,1,Unfurnished,15
8332553,Hyderabad,Budget,1509,3,2,3,12,1,1,1,Semi-Furnished,9
6833177,Noida,Mid,985,2,2,1,4,1,1,1,Semi-Furnished,9
16157520,Delhi,Budget,1617,3,2,14,16,1,1,1,Fully Furnished,9
26418329,Mumbai,Mid,1427,3,2,9,12,1,1,0,Unfurnished,8
8698247,Kolkata,Mid,1286,3,2,0,2,1,0,0,Fully Furnished,7
17411219,Bangalore,Mid,1508,3,2,2,3,0,0,1,Fully Furnished,12
2677541,Kolkata,Budget,642,1,1,1,4,1,0,1,Unfurnished,9
6252107,Ahmedabad,Mid,1190,2,1,3,9,1,1,0,Unfurnished,7
38856460,Mumbai,Premium,1487,3,2,1,14,1,1,0,Unfurnished,4
8497534,Ahmedabad,Mid,1505,3,3,2,2,1,0,1,Semi-Furnished,5
21661032,Bangalore,Mid,2062,4,4,2,4,1,1,0,Semi-Furnished,9
16007292,Hyderabad,Mid,1968,4,3,5,5,0,1,0,Semi-Furnished,13
15399702,Chennai,Mid,2061,4,4,0,3,0,1,0,Semi-Furnished,5
6825820,Noida,Mid,989,2,2,0,8,0,1,1,Semi-Furnished,8
29255787,Mumbai,Mid,1621,3,3,1,7,0,1,0,Unfurnished,8
11425851,Bangalore,Mid,1086,2,2,0,4,0,1,0,Semi-Furnished,8
5163083,Chennai,Budget,1097,2,1,1,7,0,0,0,Unfurnished,13
5177557,Pune,Budget,975,2,2,2,5,1,1,0,Semi-Furnished,5
5524991,Pune,Mid,731,1,1,3,5,0,1,0,Unfurnished,10
20042520,Mumbai,Mid,1058,2,2,0,4,1,1,1,Unfurnished,7
12711746,Delhi,Budget,1529,3,3,2,8,0,1,0,Semi-Furnished,11
23429179,Bangalore,Mid,2408,5,4,2,6,0,1,1,Unfurnished,14
6551736,Kolkata,Mid,988,2,1,0,3,1,0,0,Fully Furnished,5
19631045,Delhi,Budget,2013,4,3,2,2,0,1,1,Fully Furnished,8
10815972,Delhi,Mid,905,2,2,0,3,1,0,0,Unfurnished,7
9780934,Noida,Premium,964,2,2,2,2,1,1,1,Semi-Furnished,9
18818563,Mumbai,Budget,1480,3,3,2,6,1,1,1,Semi-Furnished,4
10015218,Jaipur,Premium,1506,3,2,2,3,1,0,1,Unfurnished,7
1654896,Chennai,Budget,288,1,1,3,6,1,0,0,Unfurnished,6
4233509,Kolkata,Budget,983,2,1,2,5,0,1,0,Fully Furnished,7
13333607,Delhi,Budget,1454,3,2,7,8,1,0,0,Semi-Furnished,11
29637513,Mumbai,Premium,997,2,1,5,12,1,1,0,Semi-Furnished,5
14243385,Pune,Mid,1624,3,3,3,7,1,1,1,Fully Furnished,13
10617839,Kolkata,Mid,1746,3,2,1,2,0,0,0,Semi-Furnished,11
7687237,Pune,Mid,1081,2,1,2,2,0,0,1,Unfurnished,5
49423803,Mumbai,Premium,1851,4,4,2,3,1,1,0,Unfurnished,5
7143407,Pune,Mid,958,2,1,2,6,1,0,1,Unfurnished,8
14082092,Pune,Mid,1571,3,2,1,2,1,1,1,Fully Furnished,10
17159330,Chennai,Premium,1557,3,2,4,5,0,1,0,Semi-Furnished,8
20255934,Pune,Mid,2618,5,4,9,19,0,0,0,Semi-Furnished,9
6412762,Kolkata,Budget,1488,3,3,1,2,0,0,1,Fully Furnished,14
7591205,Chennai,Budget,1456,3,2,5,24,0,1,1,Semi-Furnished,4
15812292,Mumbai,Budget,1210,2,2,16,17,1,1,1,Unfurnished,6
15042896,Bangalore,Mid,1507,3,2,9,15,1,0,0,Unfurnished,9
18176402,Mumbai,Budget,1377,3,3,7,17,1,0,1,Semi-Furnished,11
8314095,Bangalore,Budget,1177,2,2,0,2,0,0,0,Fully Furnished,6
17452711,Bangalore,Mid,1820,4,3,3,3,1,1,0,Unfurnished,6
6958067,Mumbai,Premium,250,1,1,0,3,0,1,1,Semi-Furnished,2
20351871,Bangalore,Mid,2092,4,4,0,2,1,0,0,Unfurnished,9
41447999,Mumbai,Mid,2109,4,4,3,5,0,1,0,Semi-Furnished,7
8918468,Kolkata,Mid,1549,3,2,11,15,1,1,0,Unfurnished,6
8860392,Noida,Mid,1343,3,3,2,4,0,1,0,Semi-Furnished,7
12284229,Mumbai,Budget,992,2,2,1,4,1,1,0,Unfurnished,7
17788296,Noida,Mid,2466,5,5,5,10,1,0,0,Fully Furnished,8
12272774,Hyderabad,Premium,935,2,1,0,2,1,0,0,Fully Furnished,7
13434953,Delhi,Budget,1669,3,2,1,5,0,1,1,Unfurnished,9
27979574,Mumbai,Mid,1374,3,3,2,4,1,0,1,Semi-Furnished,9
11207859,Hyderabad,Budget,2037,4,4,2,16,1,1,0,Semi-Furnished,6
13425695,Kolkata,Premium,1643,3,2,4,7,0,1,0,Unfurnished,10
8308575,Pune,Budget,1545,3,3,1,10,1,1,1,Semi-Furnished,6
35413891,Mumbai,Premium,1148,2,1,2,3,0,1,0,Fully Furnished,5
21211214,Mumbai,Mid,1067,2,2,0,22,1,1,1,Semi-Furnished,2
15576412,Bangalore,Premium,1051,2,2,3,5,1,1,0,Semi-Furnished,3
16982517,Delhi,Budget,2044,4,3,9,11,1,1,1,Unfurnished,10
14100951,Delhi,Budget,1573,3,2,12,24,1,1,1,Semi-Furnished,9
21454464,Delhi,Mid,1453,3,3,2,7,1,1,1,Fully Furnished,6
4824151,Kolkata,Budget,1343,3,2,2,7,1,0,0,Unfurnished,8
11821024,Noida,Mid,1614,3,3,2,2,1,0,0,Fully Furnished,5
12349414,Bangalore,Mid,1139,2,2,3,5,1,1,0,Semi-Furnished,9
3743497,Ahmedabad,Budget,1030,2,1,9,16,1,1,1,Unfurnished,11
12157207,Delhi,Mid,934,2,2,2,3,0,1,0,Semi-Furnished,7
14573079,Bangalore,Mid,1313,3,3,21,21,1,1,0,Semi-Furnished,2
9376820,Delhi,Budget,1010,2,1,8,10,1,1,1,Semi-Furnished,10
6357565,Chennai,Budget,1338,3,3,1,6,1,1,1,Unfurnished,8
3959299,Jaipur,Budget,1321,3,3,1,8,1,1,0,Unfurnished,8
8156717,Hyderabad,Budget,1497,3,3,0,3,1,0,0,Semi-Furnished,4
13563583,Bangalore,Premium,908,2,2,1,3,1,0,0,Semi-Furnished,11
5308554,Chennai,Budget,1041,2,1,0,4,0,1,1,Semi-Furnished,6
21100927,Mumbai,Mid,980,2,2,0,5,0,1,0,Fully Furnished,10
5323124,Ahmedabad,Budget,1427,3,3,4,21,1,1,0,Semi-Furnished,8
6564819,Hyderabad,Mid,795,2,2,0,5,0,1,0,Semi-Furnished,3
19719517,Bangalore,Mid,1897,4,4,3,7,1,1,0,Semi-Furnished,7
11516813,Hyderabad,Mid,1402,3,2,3,3,0,0,0,Semi-Furnished,12
6912359,Chennai,Mid,852,2,1,7,12,1,1,1,Semi-Furnished,10
42380666,Mumbai,Premium,1460,3,2,8,8,1,1,1,Semi-Furnished,11
6501279,Chennai,Budget,1362,3,3,0,6,1,1,1,Unfurnished,6
14893245,Delhi,Budget,1480,3,3,23,24,1,1,0,Fully Furnished,4
12409648,Pune,Premium,1028,2,1,18,19,1,0,1,Semi-Furnished,7
3537128,Kolkata,Budget,900,2,1,6,10,1,1,0,Unfurnished,14
7193497,Kolkata,Mid,1051,2,2,19,21,0,1,1,Fully Furnished,12
6766122,Hyderabad,Mid,836,2,1,7,8,1,1,0,Unfurnished,6
12615663,Hyderabad,Mid,1366,3,3,6,15,1,1,0,Fully Furnished,8
21580455,Mumbai,Budget,1486,3,3,3,6,1,0,0,Fully Furnished,16
9688664,Pune,Budget,2082,4,4,0,2,0,0,1,Unfurnished,8
8904280,Delhi,Mid,604,1,1,7,24,0,1,1,Fully Furnished,9
5149353,Hyderabad,Mid,693,1,1,1,3,1,0,0,Unfurnished,11
28283175,Delhi,Premium,1454,3,3,2,4,0,1,0,Semi-Furnished,7
18625482,Mumbai,Mid,984,2,2,0,3,1,0,1,Unfurnished,13
10038517,Chennai,Premium,876,2,2,2,5,1,1,1,Semi-Furnished,4
29194713,Mumbai,Mid,1349,3,2,2,4,0,1,0,Fully Furnished,7
9305896,Pune,Mid,1027,2,1,8,9,1,1,0,Fully Furnished,8
12810289,Delhi,Budget,1406,3,2,16,24,1,1,1,Semi-Furnished,6
22745439,Mumbai,Mid,1147,2,1,2,2,1,1,0,Semi-Furnished,13
10367901,Hyderabad,Mid,1324,3,3,8,13,0,1,0,Unfurnished,8
41696924,Mumbai,Mid,2058,4,3,2,3,1,0,0,Semi-Furnished,7
7731690,Delhi,Budget,879,2,1,2,2,0,0,1,Semi-Furnished,10
10846860,Pune,Budget,1901,4,4,6,9,1,0,0,Fully Furnished,8
21067420,Mumbai,Budget,1564,3,2,13,18,1,1,0,Semi-Furnished,11
11428065,Kolkata,Mid,1918,4,3,1,3,1,0,0,Semi-Furnished,11
12684006,Mumbai,Budget,938,2,1,4,5,1,1,0,Unfurnished,11
27685925,Delhi,Premium,1402,3,2,1,3,1,1,0,Semi-Furnished,10
10977503,Pune,Mid,1214,2,2,13,20,0,1,1,Fully Furnished,6
21076666,Delhi,Mid,1425,3,2,4,4,0,1,0,Fully Furnished,9
33815426,Mumbai,Mid,1506,3,2,6,6,1,0,1,Fully Furnished,7
9924055,Bangalore,Budget,1475,3,2,1,19,1,1,0,Semi-Furnished,6
19462168,Delhi,Budget,2026,4,3,1,8,1,1,0,Fully Furnished,8
8931058,Kolkata,Premium,926,2,2,12,23,1,1,0,Fully Furnished,17
18354244,Delhi,Premium,975,2,2,21,22,0,0,0,Semi-Furnished,9
11956854,Pune,Mid,1547,3,2,1,6,0,1,0,Semi-Furnished,9
6939588,Ahmedabad,Mid,1396,3,3,0,8,1,1,1,Unfurnished,7
13653938,Bangalore,Mid,1130,2,2,2,4,1,0,1,Fully Furnished,9
5450844,Ahmedabad,Budget,1642,3,3,11,24,0,1,0,Unfurnished,11
16196997,Bangalore,Budget,2572,5,5,0,4,1,1,1,Unfurnished,13
10047358,Noida,Mid,1508,3,2,5,13,0,1,1,Semi-Furnished,4
8746105,Mumbai,Budget,641,2,2,3,4,1,0,0,Unfurnished,4
8211976,Chennai,Mid,1050,2,1,1,4,1,0,0,Semi-Furnished,14
18721461,Hyderabad,Mid,2453,5,4,0,2,1,0,1,Unfurnished,5
14630718,Bangalore,Mid,1470,3,2,6,8,1,1,1,Unfurnished,6
13483729,Chennai,Mid,1772,4,3,3,4,0,1,1,Semi-Furnished,11
5721757,Pune,Budget,1059,2,1,3,3,1,1,1,Semi-Furnished,5
26457697,Mumbai,Mid,1326,3,2,4,4,1,1,1,Semi-Furnished,10
29724615,Mumbai,Mid,1514,3,2,0,4,1,1,0,Semi-Furnished,15
9434316,Pune,Mid,1108,2,1,2,7,1,1,0,Fully Furnished,11
8422532,Chennai,Budget,1443,3,2,4,5,1,1,0,Fully Furnished,6
10508702,Noida,Mid,1645,3,2,0,2,1,0,1,Unfurnished,17
7915517,Pune,Budget,1410,3,3,1,8,0,1,1,Fully Furnished,10
9784876,Noida,Budget,2072,4,4,0,14,1,1,1,Fully Furnished,6
13666130,Pune,Mid,1843,4,4,8,8,0,1,0,Unfurnished,9
26146206,Delhi,Mid,2123,4,3,22,24,0,0,1,Unfurnished,9
30070534,Mumbai,Budget,2105,4,3,0,2,1,1,1,Fully Furnished,7
13817516,Pune,Mid,1556,3,2,14,15,1,1,0,Fully Furnished,4
4702183,Chennai,Budget,952,2,1,7,7,1,1,0,Unfurnished,4
39021034,Mumbai,Mid,1831,4,3,1,7,1,1,0,Fully Furnished,11
23368983,Bangalore,Premium,1453,3,3,1,7,0,0,0,Fully Furnished,8
4725000,Noida,Budget,1133,2,2,0,5,1,1,0,Unfurnished,8
8472997,Hyderabad,Budget,1515,3,2,4,5,1,1,1,Semi-Furnished,9
5484559,Bangalore,Budget,813,2,1,6,9,0,1,1,Unfurnished,13
13280730,Bangalore,Mid,1365,3,3,1,2,0,1,1,Unfurnished,4
10110805,Delhi,Budget,1150,2,2,3,8,0,1,1,Semi-Furnished,1
7094109,Bangalore,Budget,1058,2,2,6,12,1,1,1,Unfurnished,4
15013193,Bangalore,Budget,2351,5,4,4,5,1,1,0,Unfurnished,9
23348351,Mumbai,Mid,1288,3,2,1,3,1,1,0,Unfurnished,11
12139540,Pune,Mid,1424,3,2,0,3,1,0,0,Fully Furnished,11
9742201,Bangalore,Budget,1277,3,2,1,2,0,1,0,Fully Furnished,10
12941470,Kolkata,Mid,1981,4,4,2,2,0,0,0,Fully Furnished,13
12151383,Kolkata,Mid,1794,3,3,3,3,0,0,0,Fully Furnished,6
15833069,Delhi,Mid,1308,3,2,0,2,1,0,0,Unfurnished,6
18913086,Chennai,Mid,2477,5,5,0,4,1,1,0,Semi-Furnished,8
12050197,Bangalore,Mid,1157,2,1,3,4,0,1,0,Semi-Furnished,10
18234858,Ahmedabad,Premium,2089,4,4,14,24,1,1,0,Fully Furnished,6
9098608,Delhi,Budget,982,2,1,9,24,1,1,0,Semi-Furnished,5
11244381,Chennai,Mid,1482,3,3,3,3,0,0,0,Semi-Furnished,3
6941832,Hyderabad,Mid,861,2,2,1,3,1,0,0,Semi-Furnished,9
27676690,Delhi,Premium,1467,3,3,4,7,0,1,1,Semi-Furnished,8
42848831,Mumbai,Premium,1529,3,2,2,3,1,1,0,Semi-Furnished,4
22063882,Chennai,Mid,2632,5,5,6,7,0,1,1,Fully Furnished,9
11123804,Pune,Budget,2425,5,4,1,5,0,1,1,Unfurnished,8
43449989,Delhi,Premium,2477,5,4,2,5,1,1,1,Unfurnished,10
5267771,Chennai,Budget,886,2,2,8,15,1,1,0,Fully Furnished,9
28176125,Bangalore,Mid,2527,5,4,3,15,0,1,1,Fully Furnished,7
12797665,Pune,Mid,1594,3,2,20,24,1,1,0,Semi-Furnished,11
42048749,Delhi,Premium,2075,4,3,0,3,0,0,0,Fully Furnished,8
6551970,Ahmedabad,Premium,859,2,1,17,19,1,1,1,Unfurnished,4
13841484,Delhi,Budget,1517,3,3,2,8,0,1,0,Fully Furnished,10
16756487,Bangalore,Budget,2418,5,4,9,9,0,1,1,Semi-Furnished,8
47070040,Mumbai,Mid,2121,4,4,16,19,0,1,1,Fully Furnished,8
40475209,Mumbai,Premium,1480,3,2,2,24,0,1,0,Semi-Furnished,3
11133396,Hyderabad,Mid,1317,3,2,4,12,1,1,1,Semi-Furnished,4
12255429,Delhi,Mid,973,2,1,0,5,0,1,0,Unfurnished,5
6205573,Kolkata,Budget,1555,3,2,0,7,1,0,0,Semi-Furnished,7
28249528,Mumbai,Mid,1529,3,2,5,9,1,1,0,Unfurnished,5
3688113,Bangalore,Budget,438,1,1,11,15,1,1,1,Fully Furnished,6
12659720,Delhi,Mid,929,2,1,1,10,0,1,0,Semi-Furnished,7
18681939,Mumbai,Mid,881,2,1,3,5,1,0,1,Semi-Furnished,9
29132031,Mumbai,Mid,1452,3,2,5,6,0,0,1,Semi-Furnished,8
13799176,Bangalore,Premium,897,2,2,1,2,1,0,1,Semi-Furnished,2
9502298,Hyderabad,Budget,1616,3,3,5,22,1,1,0,Fully Furnished,5
9892524,Bangalore,Mid,891,2,1,0,2,1,0,1,Semi-Furnished,8
8390832,Hyderabad,Budget,1514,3,2,4,8,1,1,1,Semi-Furnished,4
18528035,Hyderabad,Premium,1506,3,2,9,18,1,1,1,Semi-Furnished,7
22726596,Mumbai,Budget,1613,3,3,1,6,1,1,0,Fully Furnished,8
24721324,Bangalore,Premium,1630,3,3,0,14,1,1,0,Semi-Furnished,10
6460711,Noida,Budget,1583,3,3,10,14,0,1,0,Unfurnished,7
